DateTime,Temperature (°C),Humidity (%),WindSpeed (km/h),CloudCover (%),Visibility (km),Rain (mm),Thunderstorm,LaunchSite,SuitableForLaunch
2022-03-04 14:30:00,19.91,37,6.74,77,18.58,19.4,0,KSC LC 39A,0
2022-03-05 14:30:00,17.41,24,1.3,18,1.44,3.21,1,CCSFS SLC 40,0
2022-03-06 14:30:00,13.59,38,7.64,76,13.41,5.01,0,KSC LC 39A,0
2022-03-07 14:30:00,13.79,61,31.34,98,19.44,9.24,0,KSC LC 39A,0
2022-03-08 14:30:00,20.82,37,3.68,67,4.34,12.82,0,CCSFS SLC 40,0
2022-03-09 14:30:00,24.89,51,9.48,32,9.41,12.0,0,KSC LC 39A,0
2022-03-10 14:30:00,12.02,40,16.89,21,14.34,10.42,0,KSC LC 39A,0
2022-03-11 14:30:00,33.49,29,3.89,64,13.03,14.75,1,VAFB SLC 4E,0
2022-03-12 14:30:00,28.88,56,9.58,10,11.75,16.92,0,KSC LC 39A,0
2022-03-13 14:30:00,24.67,68,45.56,15,7.21,19.98,0,VAFB SLC 4E,0
2022-03-14 14:30:00,30.71,32,0.96,67,14.84,9.31,0,VAFB SLC 4E,0
2022-03-15 14:30:00,12.0,74,32.67,92,13.41,19.9,0,VAFB SLC 4E,0
2022-03-16 14:30:00,21.92,36,19.22,43,4.09,14.61,1,VAFB SLC 4E,0
2022-03-17 14:30:00,25.75,28,33.63,87,19.32,13.15,0,KSC LC 39A,0
2022-03-18 14:30:00,30.72,63,29.43,8,11.56,12.79,1,KSC LC 39A,0
2022-03-19 14:30:00,29.59,97,11.17,71,10.98,18.21,1,CCSFS SLC 40,0
2022-03-20 14:30:00,16.93,65,42.36,77,17.12,18.96,0,VAFB SLC 4E,0
2022-03-21 14:30:00,33.52,27,24.6,78,13.17,3.57,0,KSC LC 39A,0
2022-03-22 14:30:00,13.11,56,41.13,61,2.42,9.87,0,VAFB SLC 4E,0
2022-03-23 14:30:00,31.88,38,20.3,85,10.63,18.83,0,VAFB SLC 4E,0
2022-03-24 14:30:00,34.27,82,49.23,14,15.83,7.64,0,CCSFS SLC 40,0
2022-03-25 14:30:00,14.43,65,38.52,5,14.3,4.65,1,VAFB SLC 4E,0
2022-03-26 14:30:00,28.05,90,48.3,0,19.44,2.05,0,KSC LC 39A,0
2022-03-27 14:30:00,11.01,45,25.72,19,1.47,11.94,0,KSC LC 39A,0
2022-03-28 14:30:00,20.14,65,23.68,35,5.96,14.01,0,KSC LC 39A,0
2022-03-29 14:30:00,22.91,65,37.77,1,11.43,3.91,0,KSC LC 39A,0
2022-03-30 14:30:00,24.52,94,44.01,69,12.77,13.47,0,VAFB SLC 4E,0
2022-03-31 14:30:00,33.4,33,48.21,1,6.21,17.99,0,KSC LC 39A,0
2022-04-01 14:30:00,26.81,82,16.23,2,16.71,4.87,0,CCSFS SLC 40,0
2022-04-02 14:30:00,22.03,91,39.94,6,4.12,2.44,0,VAFB SLC 4E,0
2022-04-03 14:30:00,30.24,22,10.53,83,1.02,16.71,0,KSC LC 39A,0
2022-04-04 14:30:00,33.76,47,27.28,63,19.1,18.33,0,KSC LC 39A,0
2022-04-05 14:30:00,10.55,48,8.99,40,8.44,4.3,0,CCSFS SLC 40,0
2022-04-06 14:30:00,34.56,37,17.37,53,19.19,14.43,1,VAFB SLC 4E,0
2022-04-07 14:30:00,12.15,54,46.57,40,6.28,11.82,0,CCSFS SLC 40,0
2022-04-08 14:30:00,30.36,96,7.3,4,2.21,4.78,0,CCSFS SLC 40,0
2022-04-09 14:30:00,17.01,95,31.62,88,15.68,16.47,0,KSC LC 39A,0
2022-04-10 14:30:00,13.3,66,29.65,81,16.88,9.41,0,KSC LC 39A,0
2022-04-11 14:30:00,21.0,24,6.04,62,10.35,14.01,0,CCSFS SLC 40,0
2022-04-12 14:30:00,26.1,94,16.3,0,2.4,6.03,0,VAFB SLC 4E,0
2022-04-13 14:30:00,19.52,78,28.15,24,13.43,16.32,0,VAFB SLC 4E,0
2022-04-14 14:30:00,11.36,94,9.36,80,4.46,5.29,0,VAFB SLC 4E,0
2022-04-15 14:30:00,24.99,78,40.03,45,17.14,7.3,1,CCSFS SLC 40,0
2022-04-16 14:30:00,32.56,66,48.61,14,6.21,7.83,0,VAFB SLC 4E,0
2022-04-17 14:30:00,19.58,32,10.74,68,17.11,4.13,1,KSC LC 39A,0
2022-04-18 14:30:00,15.41,97,9.35,16,9.11,17.49,0,CCSFS SLC 40,0
2022-04-19 14:30:00,21.06,52,22.75,20,12.33,2.27,0,CCSFS SLC 40,0
2022-04-20 14:30:00,11.21,81,37.39,52,16.0,11.26,0,CCSFS SLC 40,0
2022-04-21 14:30:00,30.51,98,14.08,54,1.77,16.28,0,VAFB SLC 4E,0
2022-04-22 14:30:00,30.66,35,0.99,86,16.6,11.62,0,VAFB SLC 4E,0
2022-04-23 14:30:00,24.7,63,27.06,9,3.63,6.54,1,KSC LC 39A,0
2022-04-24 14:30:00,18.83,77,47.83,80,7.81,15.63,0,VAFB SLC 4E,0
2022-04-25 14:30:00,29.99,25,19.56,56,9.98,9.98,0,VAFB SLC 4E,0
2022-04-26 14:30:00,23.87,34,21.01,64,18.01,3.26,0,VAFB SLC 4E,0
2022-04-27 14:30:00,30.65,23,48.45,36,1.43,6.34,0,VAFB SLC 4E,0
2022-04-28 14:30:00,25.79,75,34.73,6,11.62,11.84,1,KSC LC 39A,0
2022-04-29 14:30:00,29.61,83,35.96,75,13.21,13.18,0,KSC LC 39A,0
2022-04-30 14:30:00,24.96,87,28.14,39,7.02,10.96,0,KSC LC 39A,0
2022-05-01 14:30:00,20.35,53,48.73,49,6.52,5.44,1,VAFB SLC 4E,0
2022-05-02 14:30:00,33.95,75,34.44,0,10.32,11.88,0,VAFB SLC 4E,0
2022-05-03 14:30:00,23.53,51,44.75,19,4.55,6.65,0,CCSFS SLC 40,0
2022-05-04 14:30:00,25.13,28,34.97,30,9.89,4.5,0,CCSFS SLC 40,0
2022-05-05 14:30:00,15.51,82,36.76,67,15.54,18.91,0,VAFB SLC 4E,0
2022-05-06 14:30:00,25.64,91,14.52,89,17.06,6.3,0,CCSFS SLC 40,0
2022-05-07 14:30:00,24.29,97,15.17,11,8.32,6.71,0,KSC LC 39A,0
2022-05-08 14:30:00,14.62,52,39.15,21,12.73,17.94,0,KSC LC 39A,0
2022-05-09 14:30:00,11.49,40,14.84,0,1.0,2.85,0,KSC LC 39A,0
2022-05-10 14:30:00,25.11,74,28.14,0,11.46,11.69,1,CCSFS SLC 40,0
2022-05-11 14:30:00,29.09,95,12.47,2,19.53,15.67,0,KSC LC 39A,0
2022-05-12 14:30:00,23.09,76,40.85,75,6.93,5.47,1,KSC LC 39A,0
2022-05-13 14:30:00,15.67,21,5.53,20,12.3,16.88,0,KSC LC 39A,0
2022-05-14 14:30:00,26.66,32,41.47,12,15.48,15.39,1,VAFB SLC 4E,0
2022-05-15 14:30:00,12.0,23,30.14,60,12.57,9.72,0,VAFB SLC 4E,0
2022-05-16 14:30:00,21.05,69,9.35,12,8.95,2.37,0,KSC LC 39A,0
2022-05-17 14:30:00,14.08,67,27.1,81,3.9,19.4,0,KSC LC 39A,0
2022-05-18 14:30:00,14.61,97,14.12,32,9.81,12.48,0,VAFB SLC 4E,0
2022-05-19 14:30:00,15.06,49,16.17,5,6.6,10.34,0,VAFB SLC 4E,0
2022-05-20 14:30:00,19.67,48,17.58,24,14.22,17.71,0,CCSFS SLC 40,0
2022-05-21 14:30:00,11.28,27,3.17,22,9.4,8.43,0,VAFB SLC 4E,0
2022-05-22 14:30:00,19.94,31,49.3,87,17.15,11.27,0,KSC LC 39A,0
2022-05-23 14:30:00,22.79,60,1.58,25,4.67,17.17,0,VAFB SLC 4E,0
2022-05-24 14:30:00,22.08,45,33.12,3,8.94,7.86,0,KSC LC 39A,0
2022-05-25 14:30:00,19.57,69,18.56,34,11.59,15.45,0,CCSFS SLC 40,0
2022-05-26 14:30:00,30.98,21,32.3,74,3.39,5.12,0,VAFB SLC 4E,0
2022-05-27 14:30:00,13.63,74,17.81,99,12.17,14.05,1,CCSFS SLC 40,0
2022-05-28 14:30:00,22.64,75,33.69,24,6.53,10.21,0,KSC LC 39A,0
2022-05-29 14:30:00,11.55,33,36.46,19,5.36,3.3,0,KSC LC 39A,0
2022-05-30 14:30:00,11.78,25,34.53,0,3.7,2.72,0,KSC LC 39A,0
2022-05-31 14:30:00,24.35,80,5.7,93,7.65,9.15,0,KSC LC 39A,0
2022-06-01 14:30:00,24.15,31,32.84,67,18.65,14.22,1,CCSFS SLC 40,0
2022-06-02 14:30:00,31.95,32,14.0,22,1.59,12.07,0,VAFB SLC 4E,0
2022-06-03 14:30:00,23.95,38,1.44,98,17.19,17.09,1,VAFB SLC 4E,0
2022-06-04 14:30:00,33.99,63,20.74,21,8.55,7.79,0,KSC LC 39A,0
2022-06-05 14:30:00,11.22,78,21.68,94,11.67,16.87,0,KSC LC 39A,0
2022-06-06 14:30:00,12.45,56,23.36,61,10.74,0.74,0,CCSFS SLC 40,1
2022-06-07 14:30:00,11.1,44,35.24,0,18.59,7.32,0,CCSFS SLC 40,0
2022-06-08 14:30:00,14.63,35,15.44,58,15.63,1.46,0,KSC LC 39A,1
2022-06-09 14:30:00,23.53,57,15.76,67,19.71,18.38,0,KSC LC 39A,0
2022-06-10 14:30:00,26.14,62,3.03,18,16.09,9.51,0,VAFB SLC 4E,0
2022-06-11 14:30:00,11.14,33,34.34,29,6.62,6.32,0,VAFB SLC 4E,0
2022-06-12 14:30:00,33.65,25,28.39,0,19.29,9.85,0,VAFB SLC 4E,0
2022-06-13 14:30:00,31.05,42,17.47,47,19.69,10.66,0,KSC LC 39A,0
2022-06-14 14:30:00,17.42,79,35.26,18,3.34,16.92,1,CCSFS SLC 40,0
2022-06-15 14:30:00,11.93,31,26.87,51,18.12,10.85,0,CCSFS SLC 40,0
2022-06-16 14:30:00,14.25,32,23.46,84,13.62,8.63,1,CCSFS SLC 40,0
2022-06-17 14:30:00,13.17,25,25.57,21,18.52,19.23,0,KSC LC 39A,0
2022-06-18 14:30:00,13.08,82,31.82,49,18.4,19.37,0,KSC LC 39A,0
2022-06-19 14:30:00,22.96,57,33.0,65,17.94,0.77,0,CCSFS SLC 40,0
2022-06-20 14:30:00,16.15,69,14.45,5,17.82,14.14,1,CCSFS SLC 40,0
2022-06-21 14:30:00,18.95,71,7.04,63,3.24,7.44,0,CCSFS SLC 40,0
2022-06-22 14:30:00,34.74,59,7.83,20,3.73,13.5,0,KSC LC 39A,0
2022-06-23 14:30:00,27.11,27,31.97,96,3.24,12.74,0,VAFB SLC 4E,0
2022-06-24 14:30:00,33.72,80,43.64,18,2.73,6.6,0,VAFB SLC 4E,0
2022-06-25 14:30:00,13.56,27,20.47,90,7.71,19.73,0,KSC LC 39A,0
2022-06-26 14:30:00,19.55,53,8.48,36,14.0,7.14,0,VAFB SLC 4E,0
2022-06-27 14:30:00,23.87,98,37.83,62,7.74,12.64,1,CCSFS SLC 40,0
2022-06-28 14:30:00,11.92,79,41.62,28,14.69,16.27,0,VAFB SLC 4E,0
2022-06-29 14:30:00,10.1,76,44.03,59,16.59,2.91,0,CCSFS SLC 40,0
2022-06-30 14:30:00,26.76,65,30.34,91,13.66,6.01,0,KSC LC 39A,0
2022-07-01 14:30:00,26.05,41,43.04,33,9.84,3.98,0,KSC LC 39A,0
2022-07-02 14:30:00,20.27,59,0.77,0,6.61,15.64,1,CCSFS SLC 40,0
2022-07-03 14:30:00,22.24,64,5.36,47,3.36,16.02,0,CCSFS SLC 40,0
2022-07-04 14:30:00,20.39,74,4.63,88,10.38,5.12,0,VAFB SLC 4E,0
2022-07-05 14:30:00,10.6,70,35.63,20,14.67,0.08,1,CCSFS SLC 40,0
2022-07-06 14:30:00,18.38,24,3.48,33,11.42,8.47,0,KSC LC 39A,0
2022-07-07 14:30:00,14.43,32,24.82,25,14.71,13.74,0,KSC LC 39A,0
2022-07-08 14:30:00,12.46,47,23.64,35,7.37,12.45,0,VAFB SLC 4E,0
2022-07-09 14:30:00,33.92,99,15.54,98,2.27,8.91,0,CCSFS SLC 40,0
2022-07-10 14:30:00,24.98,81,43.52,22,15.65,6.04,0,CCSFS SLC 40,0
2022-07-11 14:30:00,28.22,43,8.52,80,5.17,9.49,0,VAFB SLC 4E,0
2022-07-12 14:30:00,17.88,26,17.62,46,12.71,0.3,0,KSC LC 39A,1
2022-07-13 14:30:00,19.83,57,38.71,75,16.28,1.48,0,CCSFS SLC 40,0
2022-07-14 14:30:00,15.92,56,1.52,43,3.64,3.25,1,VAFB SLC 4E,0
2022-07-15 14:30:00,12.42,87,33.65,19,12.37,12.51,0,VAFB SLC 4E,0
2022-07-16 14:30:00,14.48,61,40.82,26,14.1,4.38,0,VAFB SLC 4E,0
2022-07-17 14:30:00,29.94,24,46.61,60,15.18,8.47,0,VAFB SLC 4E,0
2022-07-18 14:30:00,26.94,83,43.81,36,3.81,12.43,0,CCSFS SLC 40,0
2022-07-19 14:30:00,23.67,69,15.97,83,16.68,16.61,1,VAFB SLC 4E,0
2022-07-20 14:30:00,21.88,34,29.32,51,2.79,10.99,1,CCSFS SLC 40,0
2022-07-21 14:30:00,33.06,92,3.86,74,10.87,3.54,0,KSC LC 39A,0
2022-07-22 14:30:00,11.82,72,12.89,91,9.42,19.03,0,VAFB SLC 4E,0
2022-07-23 14:30:00,17.02,44,4.71,61,5.21,1.8,0,VAFB SLC 4E,1
2022-07-24 14:30:00,18.75,28,15.76,65,6.74,7.34,0,KSC LC 39A,0
2022-07-25 14:30:00,29.56,57,43.76,23,4.12,18.43,1,VAFB SLC 4E,0
2022-07-26 14:30:00,34.81,41,17.36,79,9.09,12.05,0,CCSFS SLC 40,0
2022-07-27 14:30:00,16.02,68,28.09,11,1.67,13.25,1,KSC LC 39A,0
2022-07-28 14:30:00,31.86,87,21.67,15,17.89,6.03,1,KSC LC 39A,0
2022-07-29 14:30:00,30.77,34,22.95,35,4.11,1.57,0,CCSFS SLC 40,0
2022-07-30 14:30:00,15.62,84,48.48,1,17.83,7.32,0,CCSFS SLC 40,0
2022-07-31 14:30:00,19.98,73,14.81,88,17.41,8.04,0,KSC LC 39A,0
2022-08-01 14:30:00,20.24,49,31.37,61,9.58,5.41,0,VAFB SLC 4E,0
2022-08-02 14:30:00,34.46,39,21.0,63,10.46,4.31,0,CCSFS SLC 40,0
2022-08-03 14:30:00,14.52,52,3.06,28,6.74,7.11,0,CCSFS SLC 40,0
2022-08-04 14:30:00,29.98,96,24.47,91,19.94,12.79,0,CCSFS SLC 40,0
2022-08-05 14:30:00,18.35,26,40.67,73,13.74,18.98,0,KSC LC 39A,0
2022-08-06 14:30:00,28.27,27,4.94,86,19.08,14.08,0,VAFB SLC 4E,0
2022-08-07 14:30:00,20.5,47,3.48,95,8.88,15.59,1,CCSFS SLC 40,0
2022-08-08 14:30:00,24.46,64,7.68,30,17.78,6.12,0,KSC LC 39A,0
2022-08-09 14:30:00,30.82,92,38.22,82,9.52,2.09,0,KSC LC 39A,0
2022-08-10 14:30:00,30.1,99,36.2,14,17.47,5.83,0,VAFB SLC 4E,0
2022-08-11 14:30:00,31.66,93,28.25,54,3.49,8.05,1,KSC LC 39A,0
2022-08-12 14:30:00,11.49,30,23.41,32,13.1,13.8,0,KSC LC 39A,0
2022-08-13 14:30:00,27.3,50,44.42,80,13.9,18.79,0,CCSFS SLC 40,0
2022-08-14 14:30:00,13.5,31,38.33,51,13.47,16.19,0,CCSFS SLC 40,0
2022-08-15 14:30:00,20.4,97,40.6,99,9.49,5.33,1,CCSFS SLC 40,0
2022-08-16 14:30:00,23.71,70,40.66,19,13.99,16.41,1,KSC LC 39A,0
2022-08-17 14:30:00,20.07,63,32.14,72,5.55,8.23,1,VAFB SLC 4E,0
2022-08-18 14:30:00,22.99,69,22.9,37,12.32,3.51,0,VAFB SLC 4E,0
2022-08-19 14:30:00,34.91,36,43.23,2,11.53,9.23,0,VAFB SLC 4E,0
2022-08-20 14:30:00,13.38,54,46.3,53,7.05,11.26,0,KSC LC 39A,0
2022-08-21 14:30:00,26.89,20,1.19,65,15.8,15.27,0,CCSFS SLC 40,0
2022-08-22 14:30:00,19.9,48,2.58,17,2.54,7.0,0,KSC LC 39A,0
2022-08-23 14:30:00,13.33,70,47.94,86,4.26,2.94,0,CCSFS SLC 40,0
2022-08-24 14:30:00,13.97,83,13.86,82,9.95,1.89,0,KSC LC 39A,1
2022-08-25 14:30:00,33.73,23,43.67,6,17.94,2.25,1,KSC LC 39A,0
2022-08-26 14:30:00,31.99,47,19.44,34,11.93,19.0,0,VAFB SLC 4E,0
2022-08-27 14:30:00,32.68,35,5.96,83,17.0,19.04,0,KSC LC 39A,0
2022-08-28 14:30:00,34.79,82,4.02,83,10.83,19.38,0,VAFB SLC 4E,0
2022-08-29 14:30:00,15.21,95,7.83,82,15.92,6.05,0,KSC LC 39A,0
2022-08-30 14:30:00,18.89,72,12.49,79,7.19,3.83,0,VAFB SLC 4E,0
2022-08-31 14:30:00,26.73,36,24.43,84,16.49,19.62,0,KSC LC 39A,0
2022-09-01 14:30:00,22.1,59,35.07,92,8.63,19.77,0,KSC LC 39A,0
2022-09-02 14:30:00,20.46,32,49.32,59,11.62,1.57,0,CCSFS SLC 40,0
2022-09-03 14:30:00,18.95,71,22.08,23,4.34,15.05,0,CCSFS SLC 40,0
2022-09-04 14:30:00,24.84,77,25.91,92,18.49,5.77,0,CCSFS SLC 40,0
2022-09-05 14:30:00,24.39,56,26.09,94,14.33,18.19,0,KSC LC 39A,0
2022-09-06 14:30:00,14.04,98,26.97,38,17.32,1.78,0,CCSFS SLC 40,1
2022-09-07 14:30:00,21.79,95,25.89,11,4.95,17.77,0,CCSFS SLC 40,0
2022-09-08 14:30:00,23.84,80,0.44,93,2.29,0.05,0,KSC LC 39A,0
2022-09-09 14:30:00,24.26,98,0.09,52,7.41,10.44,0,KSC LC 39A,0
2022-09-10 14:30:00,15.25,53,4.88,63,10.82,6.71,0,CCSFS SLC 40,0
2022-09-11 14:30:00,28.56,89,5.08,3,16.25,8.55,0,CCSFS SLC 40,0
2022-09-12 14:30:00,10.63,36,35.24,93,8.56,8.68,1,KSC LC 39A,0
2022-09-13 14:30:00,18.87,39,10.25,4,6.13,13.07,0,KSC LC 39A,0
2022-09-14 14:30:00,29.51,92,44.74,15,8.08,0.46,0,VAFB SLC 4E,0
2022-09-15 14:30:00,24.1,78,46.43,26,14.37,13.83,0,VAFB SLC 4E,0
2022-09-16 14:30:00,16.53,88,48.79,3,7.39,0.44,0,KSC LC 39A,0
2022-09-17 14:30:00,27.37,52,46.95,71,19.6,3.71,1,KSC LC 39A,0
2022-09-18 14:30:00,24.18,97,13.59,47,4.32,12.13,0,CCSFS SLC 40,0
2022-09-19 14:30:00,29.91,36,25.49,7,15.31,1.73,0,VAFB SLC 4E,1
2022-09-20 14:30:00,28.38,76,8.77,80,12.19,19.82,0,CCSFS SLC 40,0
2022-09-21 14:30:00,25.25,20,40.31,45,5.43,15.69,0,VAFB SLC 4E,0
2022-09-22 14:30:00,22.2,32,44.42,43,15.32,14.11,0,CCSFS SLC 40,0
2022-09-23 14:30:00,13.33,46,42.56,66,9.5,5.35,0,VAFB SLC 4E,0
2022-09-24 14:30:00,16.53,89,21.67,90,13.97,0.97,0,KSC LC 39A,1
2022-09-25 14:30:00,20.48,78,37.93,51,13.58,19.58,0,KSC LC 39A,0
2022-09-26 14:30:00,24.98,25,4.88,33,3.1,2.96,0,KSC LC 39A,0
2022-09-27 14:30:00,22.84,42,2.01,61,16.96,16.61,0,CCSFS SLC 40,0
2022-09-28 14:30:00,17.2,29,37.66,20,13.95,3.95,0,VAFB SLC 4E,0
2022-09-29 14:30:00,10.16,70,21.27,23,15.83,7.48,0,CCSFS SLC 40,0
2022-09-30 14:30:00,22.41,38,49.78,43,9.51,13.87,0,KSC LC 39A,0
2022-10-01 14:30:00,17.14,70,4.86,40,4.71,18.91,0,VAFB SLC 4E,0
2022-10-02 14:30:00,28.37,87,42.78,28,7.2,0.4,0,VAFB SLC 4E,0
2022-10-03 14:30:00,10.6,61,24.0,5,18.13,5.22,0,CCSFS SLC 40,0
2022-10-04 14:30:00,24.62,76,41.36,55,18.82,15.3,1,KSC LC 39A,0
2022-10-05 14:30:00,33.54,87,40.86,13,10.16,3.47,0,CCSFS SLC 40,0
2022-10-06 14:30:00,14.36,57,45.8,49,6.68,2.23,0,CCSFS SLC 40,0
2022-10-07 14:30:00,21.79,81,14.89,77,14.88,0.92,0,KSC LC 39A,1
2022-10-08 14:30:00,12.29,26,47.49,51,15.55,10.05,0,KSC LC 39A,0
2022-10-09 14:30:00,25.64,90,7.58,87,16.49,15.35,1,CCSFS SLC 40,0
2022-10-10 14:30:00,23.76,69,4.1,76,1.59,19.23,1,VAFB SLC 4E,0
2022-10-11 14:30:00,20.18,71,21.58,0,1.18,5.35,1,KSC LC 39A,0
2022-10-12 14:30:00,23.03,45,41.42,11,7.79,2.43,1,KSC LC 39A,0
2022-10-13 14:30:00,32.41,45,23.67,23,3.9,8.05,0,KSC LC 39A,0
2022-10-14 14:30:00,14.91,38,41.46,36,16.29,1.11,0,KSC LC 39A,0
2022-10-15 14:30:00,10.56,28,36.48,83,11.12,6.63,1,VAFB SLC 4E,0
2022-10-16 14:30:00,31.54,80,10.47,69,16.68,12.86,0,VAFB SLC 4E,0
2022-10-17 14:30:00,24.43,39,47.44,75,4.36,3.36,0,CCSFS SLC 40,0
2022-10-18 14:30:00,32.27,69,3.04,84,12.92,12.64,1,CCSFS SLC 40,0
2022-10-19 14:30:00,24.92,99,44.91,2,12.02,19.44,0,KSC LC 39A,0
2022-10-20 14:30:00,30.25,41,15.22,26,7.47,17.28,0,CCSFS SLC 40,0
2022-10-21 14:30:00,20.74,32,25.01,52,10.82,7.14,0,VAFB SLC 4E,0
2022-10-22 14:30:00,28.75,31,21.12,99,12.19,8.43,1,KSC LC 39A,0
2022-10-23 14:30:00,32.83,29,8.59,16,17.9,8.39,0,KSC LC 39A,0
2022-10-24 14:30:00,24.3,84,17.91,14,2.06,17.2,0,KSC LC 39A,0
2022-10-25 14:30:00,14.52,49,9.65,38,16.64,19.88,1,CCSFS SLC 40,0
2022-10-26 14:30:00,16.72,27,10.19,3,19.62,16.52,0,KSC LC 39A,0
2022-10-27 14:30:00,14.97,40,9.35,16,14.9,11.16,0,KSC LC 39A,0
2022-10-28 14:30:00,16.17,41,24.45,10,15.01,1.95,0,VAFB SLC 4E,1
2022-10-29 14:30:00,17.66,37,39.9,11,5.14,19.09,0,KSC LC 39A,0
2022-10-30 14:30:00,23.88,85,28.45,31,10.94,17.2,0,CCSFS SLC 40,0
2022-10-31 14:30:00,24.7,67,44.66,26,14.41,16.83,0,KSC LC 39A,0
2022-11-01 14:30:00,20.66,63,31.83,43,12.44,7.84,0,CCSFS SLC 40,0
2022-11-02 14:30:00,25.39,28,34.47,42,8.32,8.94,0,VAFB SLC 4E,0
2022-11-03 14:30:00,12.04,86,33.38,90,18.86,2.39,0,VAFB SLC 4E,0
2022-11-04 14:30:00,12.19,73,22.47,48,10.77,18.76,0,KSC LC 39A,0
2022-11-05 14:30:00,14.3,45,34.47,92,19.43,18.86,0,VAFB SLC 4E,0
2022-11-06 14:30:00,22.95,45,3.49,72,11.71,5.09,0,KSC LC 39A,0
2022-11-07 14:30:00,15.35,53,42.99,42,16.07,13.92,0,VAFB SLC 4E,0
2022-11-08 14:30:00,17.08,27,38.89,2,15.1,4.07,0,VAFB SLC 4E,0
2022-11-09 14:30:00,20.01,29,12.26,28,13.56,7.86,0,CCSFS SLC 40,0
2022-11-10 14:30:00,30.3,67,38.4,84,1.27,6.05,0,CCSFS SLC 40,0
2022-11-11 14:30:00,10.35,74,0.63,34,2.47,7.79,0,KSC LC 39A,0
2022-11-12 14:30:00,26.23,73,10.86,47,12.05,6.18,0,KSC LC 39A,0
2022-11-13 14:30:00,26.72,97,3.26,73,18.32,6.91,0,CCSFS SLC 40,0
2022-11-14 14:30:00,29.97,59,39.01,86,12.42,15.82,0,VAFB SLC 4E,0
2022-11-15 14:30:00,33.32,34,37.79,38,5.48,6.0,0,KSC LC 39A,0
2022-11-16 14:30:00,10.5,37,40.68,88,7.08,16.29,1,VAFB SLC 4E,0
2022-11-17 14:30:00,13.84,42,0.22,23,12.84,11.36,1,CCSFS SLC 40,0
2022-11-18 14:30:00,32.15,81,25.06,19,12.34,15.61,0,VAFB SLC 4E,0
2022-11-19 14:30:00,21.46,65,35.24,14,19.16,18.38,0,VAFB SLC 4E,0
2022-11-20 14:30:00,24.11,58,7.77,84,11.05,2.77,0,KSC LC 39A,0
2022-11-21 14:30:00,26.58,34,32.49,75,7.75,6.88,0,VAFB SLC 4E,0
2022-11-22 14:30:00,26.98,72,4.21,17,10.97,1.11,0,CCSFS SLC 40,1
2022-11-23 14:30:00,33.29,83,9.07,59,15.94,8.14,1,VAFB SLC 4E,0
2022-11-24 14:30:00,34.92,82,23.79,86,11.27,4.75,1,CCSFS SLC 40,0
2022-11-25 14:30:00,28.0,99,32.68,92,7.19,11.43,0,CCSFS SLC 40,0
2022-11-26 14:30:00,17.18,35,7.29,40,7.43,15.67,0,KSC LC 39A,0
2022-11-27 14:30:00,31.99,89,9.26,99,15.38,9.73,0,CCSFS SLC 40,0
2022-11-28 14:30:00,11.23,85,10.22,68,2.26,6.67,0,CCSFS SLC 40,0
2022-11-29 14:30:00,15.78,32,11.94,89,6.22,3.05,0,KSC LC 39A,0
2022-11-30 14:30:00,32.43,66,11.33,74,3.91,0.54,0,KSC LC 39A,0
2022-12-01 14:30:00,16.4,28,19.76,10,18.95,13.56,0,KSC LC 39A,0
2022-12-02 14:30:00,15.52,82,32.69,55,2.71,0.61,0,CCSFS SLC 40,0
2022-12-03 14:30:00,13.45,53,21.9,17,15.41,18.42,0,KSC LC 39A,0
2022-12-04 14:30:00,31.48,48,38.8,11,12.98,11.88,0,CCSFS SLC 40,0
2022-12-05 14:30:00,22.5,56,35.96,15,13.02,7.07,0,CCSFS SLC 40,0
2022-12-06 14:30:00,26.87,62,6.33,26,15.51,0.84,0,CCSFS SLC 40,1
2022-12-07 14:30:00,15.98,83,2.44,99,8.61,8.27,0,KSC LC 39A,0
2022-12-08 14:30:00,28.95,43,43.9,16,8.61,17.35,1,CCSFS SLC 40,0
2022-12-09 14:30:00,29.0,90,3.99,84,6.49,19.4,0,CCSFS SLC 40,0
2022-12-10 14:30:00,17.81,53,7.42,30,12.36,1.7,0,KSC LC 39A,1
2022-12-11 14:30:00,20.27,67,1.11,34,18.67,15.54,0,KSC LC 39A,0
2022-12-12 14:30:00,15.24,31,31.42,26,18.56,5.17,0,CCSFS SLC 40,0
2022-12-13 14:30:00,34.41,42,29.12,86,14.36,7.59,0,CCSFS SLC 40,0
2022-12-14 14:30:00,26.14,98,49.35,31,18.22,10.95,0,CCSFS SLC 40,0
2022-12-15 14:30:00,33.36,32,44.35,16,19.31,19.89,1,KSC LC 39A,0
2022-12-16 14:30:00,17.58,64,20.54,10,16.11,4.18,0,KSC LC 39A,0
2022-12-17 14:30:00,29.55,84,18.58,0,8.75,2.61,0,VAFB SLC 4E,0
2022-12-18 14:30:00,29.15,66,14.84,91,10.18,11.9,0,KSC LC 39A,0
2022-12-19 14:30:00,27.29,77,7.62,81,18.69,17.06,0,CCSFS SLC 40,0
2022-12-20 14:30:00,34.14,24,6.9,48,13.73,12.96,1,KSC LC 39A,0
2022-12-21 14:30:00,19.84,96,6.61,40,16.59,6.95,0,KSC LC 39A,0
2022-12-22 14:30:00,13.27,24,5.71,19,3.21,19.54,0,VAFB SLC 4E,0
